Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
9.0,0.900539,6.62764,6.787481,-0.00339,-0.037721,0.010354,2
9.1,0.876491,6.683034,7.405547,0.025259,0.027733,0.134268,2
9.2,0.982373,6.638288,6.946603,0.082039,0.141324,0.270338,2
9.3,1.436172,6.569615,6.992426,0.045754,0.188543,0.315817,2
9.4,1.92371,6.281518,7.238408,-0.105649,-0.043463,-0.123914,2
9.5,1.328017,6.632545,7.116973,-0.046975,-0.140896,-0.26313,2
9.6,0.915613,6.857351,7.143772,0.00898,0.019181,0.075595,2
9.7,1.146282,6.620581,7.061698,0.06069,0.109161,0.206289,2
9.8,1.42687,6.423532,7.312167,0.003742,0.084185,0.137063,2
9.9,1.7135,6.686862,6.832227,-0.032926,-0.019089,-0.047923,2
10.0,1.4668,6.690213,6.941459,-0.023549,-0.063408,-0.156809,0
10.1,0.8869,6.814998,7.170691,-0.000336,-0.053329,-0.091172,0
10.2,0.769053,6.826125,7.043752,0.106779,0.020281,0.107848,0
10.3,0.410967,7.008338,7.159206,0.140774,0.214261,0.452559,0
10.4,1.48678,6.776354,6.686264,0.181274,0.347215,0.552894,0
10.5,1.988675,6.717371,6.743812,0.098135,0.281517,0.233228,0
10.6,1.671506,7.034061,6.448059,-0.005315,0.116736,-0.143309,0
10.7,1.343929,7.107162,6.948398,-0.132741,-0.083078,-0.31878,0
10.8,0.537667,6.988957,6.547122,0.00449,-0.004032,-0.156656,0
10.9,1.167339,6.650851,7.308996,0.015699,0.13491,0.172539,0
11.0,1.269243,6.888488,6.578767,0.027489,0.174746,0.120493,0
11.1,2.045624,6.798607,6.768816,-0.111849,0.001863,-0.207694,0
11.2,1.191626,6.647381,6.971608,-0.182221,-0.225104,-0.526321,0
11.3,0.827558,7.064211,6.628837,-0.095325,-0.236069,-0.462791,0
11.4,0.912264,7.193423,7.097112,-0.061819,-0.26762,-0.367588,0
11.5,0.450449,6.456673,7.393822,0.022449,-0.08323,0.027275,0
