Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
24.354,-0.672383,9.172886,8.822935,0.095295,0.249996,-0.097127,0
24.374,0.318245,7.010970,2.273181,0.459065,0.287412,-0.072693,0
24.395,0.120239,7.702496,8.261818,-0.084910,0.155465,-0.163406,0
24.413,-0.103490,7.512865,-0.532403,0.541837,0.205709,-0.221591,0
24.432,0.310469,8.322835,6.441479,0.008094,0.102320,-0.297644,0
24.455,-0.321835,7.982456,-0.677169,0.548098,0.040470,-0.395382,0
24.474,-0.519841,8.595019,7.928618,0.209985,-0.055894,-0.465784,0
24.496,-0.822533,8.831908,0.746561,0.315359,-0.143248,-0.568562,0
24.516,-0.553938,8.207980,6.296114,0.218690,-0.216704,-0.578642,0
24.534,-1.149153,11.919846,-3.106482,0.618501,-0.254731,-0.630718,0
24.557,-0.883550,10.308878,11.429317,0.201738,-0.372628,-0.673326,0
24.576,-1.358525,9.015557,-3.533601,0.385608,-0.397368,-0.668744,0
24.598,0.322433,11.485549,9.611370,-0.225104,-0.480751,-0.625067,0
24.616,-0.258425,8.143373,3.498307,0.431118,-0.333379,-0.598800,0
24.639,-0.832702,7.552945,4.553542,-0.043830,-0.401491,-0.523358,0
24.659,-1.519442,7.293324,8.011170,0.006414,-0.382401,-0.497549,0
24.677,-0.995414,7.503892,3.952943,-0.001833,-0.273057,-0.308487,0
24.699,-1.630110,11.595618,-0.159721,-0.191201,-0.201433,-0.214261,0
24.717,-1.970490,9.020343,8.164909,-0.350026,-0.235794,-0.168904,0
24.740,-1.558326,7.645068,3.763312,0.382859,-0.082772,-0.173486,0
24.762,-1.794617,9.987641,5.580661,0.433256,-0.004276,-0.151494,0
24.780,-1.174876,7.234699,5.205585,-0.297338,-0.162490,-0.068875,0
24.799,-1.256232,7.758728,4.934598,0.096669,-0.091324,-0.118202,0
24.821,-1.194018,7.393224,4.810770,-0.074220,-0.147371,-0.071318,0
24.841,-1.884946,9.085547,4.047460,0.077122,-0.121562,-0.083841,0
24.860,-1.273580,9.644870,4.788636,-0.212581,-0.187994,-0.075900,0
24.882,-0.806381,7.263413,2.141576,0.045357,-0.155312,-0.092088,0
24.901,-1.887339,8.739186,6.544370,-0.105069,-0.197309,-0.116370,0
24.923,-0.718445,8.741579,2.716452,0.089492,-0.168904,-0.110108,0
24.942,-0.680758,7.561918,5.839684,0.029932,-0.195629,-0.122784,0
24.966,-0.857827,10.449456,0.810569,0.327271,-0.163101,-0.156840,0
24.983,-1.075574,8.467003,10.159925,-0.351553,-0.288023,-0.138361,0
25.006,-0.262014,6.140581,2.974278,0.030696,-0.243277,-0.161726,0
25.024,-0.524028,9.198608,5.345566,0.069639,-0.213039,-0.142484,0
25.042,-0.479761,9.385847,2.450849,0.100945,-0.220064,-0.155618,0
25.065,-0.664008,7.985447,4.690531,0.210137,-0.182343,-0.183107,0
25.084,-0.663410,8.478967,8.410173,0.025962,-0.239917,-0.169668,0
25.107,-1.550549,8.848659,3.573082,0.121868,-0.217926,-0.196393,0
25.124,-0.763909,9.046066,5.155336,0.040012,-0.229838,-0.111788,0
25.147,-1.101895,8.583653,3.407978,0.049785,-0.221744,-0.136223,0
25.165,-1.597807,7.283154,7.448259,-0.138972,-0.231823,-0.095295,0
25.189,-2.397010,8.897711,4.770092,0.045204,-0.209374,-0.079871,0
25.207,-2.010569,8.655437,5.029713,0.114537,-0.185856,-0.056352,0
25.229,-1.938785,7.457232,3.920640,-0.011301,-0.235794,-0.027031,0
25.249,-2.063810,8.308478,2.293520,0.174707,-0.176082,-0.010079,0
25.266,-1.543371,10.010373,9.223135,-0.114690,-0.194408,0.073915,0
25.289,-2.009373,7.946564,1.624128,0.180358,-0.042608,0.157298,0
25.309,-0.997807,8.230712,8.495118,0.104152,-0.053451,0.182190,0
25.329,-2.190031,9.247662,1.566102,0.140957,0.034361,0.241292,0
25.349,-1.203590,8.145168,3.855435,0.016188,0.025198,0.284663,0
25.370,-1.261018,9.735199,2.469991,0.197920,0.161879,0.318261,0
25.389,-1.327418,8.848659,7.286145,0.004429,0.140499,0.336892,0
25.412,-2.173879,7.700701,5.318646,0.052076,0.193950,0.332463,0
25.430,-1.593620,7.204789,1.664208,0.048106,0.174555,0.345749,0
25.452,-0.975075,10.054043,6.973283,0.041081,0.140041,0.295964,0
25.471,-0.881755,7.884351,1.664806,0.210748,0.175471,0.241292,0
25.490,-0.182453,7.823334,6.320641,0.020769,0.116370,0.238543,0
25.516,-1.014557,9.423533,3.339184,0.061392,0.099724,0.165086,0
25.533,-0.782453,5.811568,0.520439,-0.020311,0.062919,0.130725,0
25.551,-0.312862,10.085149,10.109077,0.305891,0.000764,0.085674,0
25.573,-0.186042,9.498908,2.568097,-0.693484,-0.167530,0.062308,0
25.596,-1.106082,6.515058,0.562313,-0.140652,-0.045662,0.011148,0
25.614,-0.261416,9.957133,10.453046,-0.637743,-0.044899,0.016035,0
25.633,-1.054637,8.198408,1.410569,0.362548,0.039401,-0.032987,0
25.656,-1.189831,10.883754,5.410770,-0.058185,-0.040775,-0.026420,0
25.674,-1.192822,6.809375,2.419144,0.083078,-0.020159,-0.013134,0
25.697,-0.873978,8.938987,7.678568,0.198073,0.051313,0.012370,0
25.719,-1.569093,7.851449,0.072383,0.102167,0.004123,0.038332,0
25.737,-1.033101,9.429516,6.403791,-0.560010,-0.051771,0.077885,0
25.756,-1.390230,7.489535,3.439084,-0.013286,0.060476,0.103083,0
25.778,-2.038685,9.531211,5.692525,0.015272,0.079718,0.099418,0
25.797,-1.325624,8.398210,6.427720,0.118508,0.130420,0.129961,0
25.819,-1.482952,7.831110,2.434697,-0.027031,0.137903,0.187841,0
25.842,-1.652244,8.364710,6.025726,-0.127976,0.154091,0.226784,0
