Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1769762839209,0.582054,5.950950,4.292126,0.370337,0.225562,0.281761
1769762839232,0.163908,7.436295,7.144969,-0.021533,0.158825,0.369420
1769762839250,1.490130,6.441479,8.015358,0.207389,0.256563,0.344222
1769762839272,1.292124,6.108876,7.261020,0.034056,0.222049,0.419359
1769762839292,1.727618,6.848856,7.347760,0.137750,0.237932,0.328034
1769762839313,1.447060,5.743372,7.060023,0.054367,0.246331,0.348498
1769762839332,1.158724,6.924231,7.953144,0.107207,0.250302,0.331241
1769762839351,1.755734,6.178866,8.627322,0.043524,0.265573,0.368199
1769762839373,1.437488,6.572485,5.410172,0.129961,0.295659,0.271071
1769762839392,1.899901,6.752545,6.484550,0.060323,0.257174,0.225409
1769762839414,2.600998,6.155536,7.577471,-0.045968,0.201280,0.140652
1769762839433,2.662613,6.137590,6.741778,0.063377,0.202807,-0.010996
1769762839455,2.992225,6.600003,6.975078,-0.054672,0.113621,-0.146608
1769762839474,2.143969,7.265208,5.056034,-0.166308,0.070402,-0.204182
1769762839497,2.837888,6.516254,6.982855,0.005192,0.098655,-0.362090
1769762839515,3.059224,5.486144,9.522836,-0.159130,-0.061086,-0.388052
1769762839537,0.427119,7.593024,4.437490,-0.061239,-0.092699,-0.474489
1769762839556,1.362713,7.247860,7.285547,-0.146149,-0.104000,-0.409585
1769762839578,0.651446,7.466803,6.150152,-0.068570,-0.076511,-0.389884
1769762839598,0.583849,6.156135,6.333203,-0.138361,-0.104458,-0.272598
1769762839617,0.847059,5.390431,6.041279,-0.154091,-0.088881,-0.242819
1769762839639,1.182054,7.546963,10.180862,0.082925,0.075289,-0.156840
1769762839658,1.131805,6.424130,8.001599,-0.056505,0.037568,-0.038026
1769762839677,0.420539,6.664011,6.017949,-0.007789,0.107512,0.003665
1769762839699,0.631107,7.246065,7.502097,-0.004123,0.061545,0.045204
1769762839718,0.867996,6.233303,7.779067,-0.041233,0.087506,0.072387
1769762839740,0.148355,7.202396,5.045865,0.060017,0.093462,0.084147
1769762839759,2.115853,6.862017,9.878170,-0.073456,0.092241,0.133169
1769762839781,0.504287,6.890133,5.612366,0.089186,0.155160,0.129503
1769762839800,1.703092,6.294320,7.601399,0.019548,0.187688,0.192117
1769762839822,0.707677,6.726823,6.582655,0.042608,0.228311,0.217468
1769762839842,1.581058,6.926025,6.664011,0.024587,0.238543,0.267253
1769762839862,2.232503,6.089136,8.646464,0.040012,0.342084,0.281456
1769762839883,1.986043,6.133403,5.155935,0.157450,0.305891,0.168751
1769762839902,1.723431,6.343971,6.842277,-0.116064,0.170889,0.087659
1769762839924,2.452643,6.912865,7.005587,-0.089797,0.141110,-0.022602
1769762839945,3.020939,6.624529,7.709674,-0.078802,0.198684,-0.041692
1769762839963,2.779263,5.874380,5.816952,-0.059407,0.166919,-0.160657
1769762839982,2.302494,6.748358,7.861021,-0.178678,0.081092,-0.293979
1769762840004,1.856232,6.354739,6.296713,-0.181121,0.020769,-0.405920
1769762840023,2.934199,4.842475,7.591230,-0.227547,-0.043830,-0.504269
1769762840047,1.034298,7.624131,4.414160,-0.155923,-0.084605,-0.619722
1769762840064,1.783849,7.960921,8.464610,-0.343764,-0.133321,-0.661567
1769762840087,1.920838,6.074779,7.298707,-0.235641,-0.171042,-0.724638
1769762840107,2.044069,6.343971,6.970293,-0.236557,-0.219148,-0.754571
1769762840125,1.332802,6.750153,6.991230,-0.228158,-0.240986,-0.809243
1769762840147,1.204188,6.878767,8.400602,-0.218384,-0.288328,-0.858265
1769762840167,1.079761,5.753542,5.614758,-0.155618,-0.269086,-0.857196
1769762840187,1.163510,6.699903,6.371489,-0.212886,-0.336739,-0.833067
1769762840208,1.858027,7.252047,8.662616,-0.346055,-0.396909,-0.722348
1769762840227,1.491327,5.495117,8.178069,-0.313068,-0.403934,-0.739605
1769762840249,1.310070,6.323632,7.625926,-0.221438,-0.422566,-0.839481
1769762840268,0.734597,6.589834,7.534998,-0.187230,-0.478765,-0.876591
1769762840287,0.817149,6.477969,7.815557,-0.189368,-0.493579,-0.899804
1769762840310,0.853639,6.870392,6.702296,-0.087965,-0.477696,-0.858876
1769762840331,0.996012,6.708278,8.377871,-0.166919,-0.500604,-0.799317
1769762840350,0.864407,6.016154,8.179864,-0.107665,-0.492357,-0.734259
1769762840369,-1.615754,7.310073,5.960521,-0.057421,-0.495717,-0.746629
1769762840391,0.856032,7.257431,10.137193,-0.186772,-0.487928,-0.498008
1769762840411,-0.069392,6.069993,7.219146,0.053756,-0.390953,-0.420580
1769762840431,1.060619,6.263213,7.910672,0.059254,-0.329103,-0.308792
1769762840452,0.404985,5.536393,7.043872,0.083994,-0.355829,-0.281151
1769762840471,0.454636,6.492924,8.695518,0.044593,-0.268170,-0.156534
1769762840495,-0.123230,6.416952,7.434500,0.093768,-0.253509,-0.072235
1769762840514,0.102891,5.979065,7.085148,0.181580,-0.192881,-0.036652
1769762840532,0.777069,6.003592,8.190632,0.100335,-0.208458,0.022297
1769762840554,0.408574,6.263812,6.643074,0.141110,-0.187994,0.051618
1769762840573,2.071586,6.149554,9.868001,0.116981,-0.167072,0.066279
1769762840592,0.589233,5.262415,6.285945,0.155312,-0.167835,0.055741
1769762840614,0.595813,6.127420,6.937391,0.153632,-0.124922,0.069486
1769762840633,1.074377,6.455835,8.026125,0.112857,-0.151494,0.096669
1769762840655,1.118046,6.018547,7.072586,0.093004,-0.129656,0.071471
1769762840673,1.395614,5.819345,7.983055,0.211054,-0.093157,-0.001374
1769762840696,1.404587,5.392824,8.305488,0.097433,-0.153480,-0.009927
1769762840715,1.307678,5.572286,7.793423,0.154854,-0.147218,-0.049785
1769762840735,1.005584,5.879764,7.615158,0.108276,-0.196240,-0.040164
1769762840757,1.202992,7.195218,8.463413,0.040012,-0.125685,-0.002596
1769762840776,1.972882,4.636094,8.723035,0.015272,-0.179594,0.000611
1769762840798,0.774676,5.556134,8.029117,0.037263,-0.175776,-0.016951
1769762840818,-0.011366,6.522236,6.164509,0.068111,-0.171806,-0.010690
1769762840837,0.935594,6.618547,8.206783,0.011912,-0.173027,0.036805
1769762840860,1.593022,5.675177,7.841280,0.096669,-0.127671,0.088575
1769762840878,1.162314,5.821139,7.027720,0.040012,-0.122478,0.103847
1769762840897,0.681954,5.662016,7.750951,0.063377,-0.081092,0.164475
1769762840919,1.363909,6.232107,8.818748,0.086132,-0.053298,0.212276
1769762840938,0.866800,5.651249,7.780263,0.099113,-0.039706,0.226784
1769762840961,0.830908,5.464609,7.054041,0.193186,0.011912,0.268933
1769762840979,0.943370,6.302097,9.567701,0.056047,0.025962,0.337350
1769762841001,0.973281,5.535795,7.364510,0.195935,0.065973,0.361479
1769762841020,0.595813,6.388238,7.865208,0.207389,0.083536,0.382859
1769762841042,0.782453,5.601000,6.876374,0.227089,0.096822,0.416763
1769762841063,1.895115,4.555336,9.029915,0.045204,0.090561,0.462272
1769762841081,2.423331,5.980262,7.582855,0.182038,0.110108,0.363923
1769762841103,2.933601,5.781658,8.678768,0.134848,0.115301,0.291993
1769762841122,1.999802,4.540979,7.758728,0.065210,0.043066,0.236099
1769762841142,1.657030,6.177072,6.113662,0.060628,-0.027183,0.132710
1769762841165,2.096113,6.061020,8.154739,-0.053603,-0.017868,0.074373
1769762841183,2.130809,5.567500,8.386245,0.002443,-0.026420,-0.021228
1769762841202,1.405185,6.418747,6.856035,0.080023,-0.035430,-0.051465
1769762841224,1.543371,5.882156,8.817552,-0.063530,-0.076511,0.014508
1769762841243,1.568495,5.530411,7.578668,0.029627,-0.060628,0.013592
1769762841266,0.640678,6.891329,7.175477,0.084910,0.026267,0.059254
1769762841287,0.541376,6.905686,6.894320,0.093768,0.073762,0.226478
1769762841305,0.102293,6.323632,8.210971,0.103542,0.212428,0.462425
1769762841327,-0.035294,6.041279,9.113664,0.187383,0.333532,0.669050
1769762841352,-0.220140,5.575875,7.734799,0.239917,0.464257,0.905454
1769762841370,0.722034,5.135596,8.415557,0.225867,0.485027,0.922100
1769762841389,1.307079,5.782854,7.353144,0.286496,0.475253,0.876438
1769762841407,2.302494,5.619544,7.883154,0.244957,0.486554,0.819017
1769762841427,2.505883,5.193023,7.458428,0.215788,0.457690,0.700204
1769762841448,3.067599,5.256433,8.703294,0.131641,0.350331,0.589943
1769762841467,2.796013,5.070990,6.835696,0.165544,0.318871,0.432340
1769762841491,3.090929,5.850451,7.990233,0.046273,0.250913,0.257480
1769762841510,3.266801,6.118447,7.520043,0.040012,0.139430,0.094989
1769762841528,3.209972,6.101698,6.081359,-0.048716,0.120646,0.033139
1769762841550,3.449852,5.049454,9.020343,-0.135307,0.019090,-0.156687
1769762841569,1.932204,6.133403,6.220142,-0.147982,-0.049633,-0.184023
1769762841593,2.545963,5.307879,8.051250,-0.025962,-0.047189,-0.477238
1769762841610,2.693720,5.796613,8.218149,-0.214872,-0.236405,-0.447764
1769762841632,1.298106,6.136992,5.481359,-0.168904,-0.118508,-0.490066
1769762841651,1.616950,6.352346,9.725628,-0.029932,-0.129351,-0.548404
1769762841670,0.446860,5.989833,7.645667,-0.114843,-0.094379,-0.303142
1769762841693,-0.308076,6.197411,7.107880,-0.107818,-0.051618,-0.132710
1769762841712,0.263211,6.124430,8.024929,-0.076511,-0.013897,-0.058643
1769762841731,0.260818,6.326623,7.706085,0.013439,0.063225,0.109192
1769762841753,1.748555,5.754738,8.866006,0.028863,0.064904,0.173638
1769762841772,1.999203,5.581857,7.698308,0.013592,0.065973,0.122326
1769762841794,1.455434,6.074180,6.819544,0.041997,0.028558,0.022755
1769762841813,2.953341,5.584848,8.161320,-0.098807,-0.007789,0.019395
1769762841835,3.964907,6.168098,7.980662,0.024435,-0.057269,-0.170431
1769762841853,2.698506,5.206184,8.041678,-0.246789,-0.219148,-0.238543
1769762841876,2.214557,5.196014,7.323234,-0.076816,-0.170126,-0.484416
1769762841895,2.401197,6.449255,6.397212,-0.161421,-0.215024,-0.547029
1769762841917,2.892923,5.426922,7.689934,-0.112094,-0.254272,-0.606283
1769762841936,1.246661,6.296114,6.551548,-0.204182,-0.314748,-0.602007
1769762841954,1.904687,5.943771,9.343374,-0.204029,-0.386677,-0.600633
1769762841976,0.668196,5.641677,6.160322,-0.242513,-0.339488,-0.604298
1769762841995,2.035694,6.431907,9.292527,-0.167072,-0.351400,-0.529620
1769762842017,0.242273,5.863014,6.842875,-0.160199,-0.280692,-0.490219
1769762842036,1.091127,6.838089,8.918050,-0.201127,-0.223118,-0.311388
1769762842058,0.349352,5.819943,6.899106,-0.040012,-0.178831,-0.259159
1769762842077,0.878166,6.077769,8.873783,-0.081092,-0.146302,-0.180969
1769762842099,0.235693,6.150152,7.380063,-0.025045,-0.104000,-0.100945
1769762842118,1.394417,5.250451,8.815159,-0.033750,-0.145539,-0.051924
1769762842140,1.088136,5.466403,7.555337,0.029016,-0.105832,-0.109039
1769762842159,1.951945,5.918048,7.846066,-0.014966,-0.180663,-0.134848
1769762842178,2.155933,5.587241,8.184052,-0.075136,-0.187841,-0.166919
1769762842200,2.035096,5.816354,7.663613,-0.089034,-0.218995,-0.231670
1769762842219,1.112064,6.105885,8.227720,-0.053756,-0.226173,-0.260839
1769762842241,1.228714,5.619544,7.850253,-0.046731,-0.217926,-0.225867
1769762842260,0.754936,6.655038,6.975078,-0.025656,-0.210443,-0.189368
1769762842282,0.659821,6.585646,8.349754,-0.049633,-0.120340,-0.059865
1769762842301,-0.460618,6.524031,8.018947,0.085063,-0.014966,0.117744
1769762842323,-0.605384,6.243473,7.990233,0.156076,0.124311,0.431423
1769762842342,-1.423729,6.594619,7.110871,0.237474,0.275042,0.679892
1769762842363,0.086740,6.023931,9.559925,0.230296,0.449138,1.001818
1769762842384,0.325424,5.787042,7.304689,0.372322,0.545655,1.189659
1769762842403,1.497309,5.667999,7.616953,0.387746,0.658360,1.392924
1769762842427,0.729811,5.334200,8.072785,0.371253,0.695775,1.382692
1769762842444,2.250450,5.362316,8.864211,0.353996,0.696691,1.407127
1769762842463,2.399403,5.090132,7.704291,0.405461,0.668744,1.282663
1769762842487,1.920240,5.582455,7.436893,0.372322,0.625831,1.163697
1769762842504,2.838486,5.480162,7.981858,0.286190,0.528551,1.108567
1769762842527,2.277967,5.910272,7.295118,0.225256,0.454025,0.983034
1769762842546,3.181856,5.737988,8.212766,0.193186,0.420275,0.856891
1769762842567,3.288337,6.154340,6.561120,0.228616,0.378278,0.698829
1769762842587,4.125824,5.848059,7.343573,0.142637,0.344986,0.637437
1769762842608,4.128816,5.716453,6.696912,0.174096,0.346208,0.552069
1769762842630,4.701298,5.276772,6.607182,0.082772,0.299171,0.569937
1769762842649,4.297510,5.417949,7.872985,0.063530,0.322842,0.482430
1769762842668,3.466602,7.156334,5.896513,0.136376,0.301462,0.257480
1769762842687,1.724627,6.676573,6.938588,0.041081,0.226936,0.072540
1769762842709,3.928416,5.038686,7.446464,-0.003818,0.133474,-0.005345
1769762842728,2.011168,6.841678,7.331609,-0.032070,0.106901,-0.131641
1769762842750,2.615355,5.486742,7.380661,-0.079412,0.029780,-0.190132
1769762842769,2.692524,6.266204,7.606185,-0.088270,-0.008705,-0.208763
1769762842791,2.175674,5.195416,7.704291,-0.118660,-0.053145,-0.354912
1769762842811,1.905883,5.823532,7.974679,-0.127213,-0.078038,-0.383929
1769762842830,1.441077,5.722435,7.812566,-0.148135,-0.129656,-0.436463
1769762842852,1.802992,5.489135,7.696514,-0.144164,-0.177914,-0.484721
1769762842871,1.957329,5.989833,7.675577,-0.167682,-0.222202,-0.537256
1769762842894,2.338386,5.845666,7.990233,-0.169668,-0.222813,-0.510225
1769762842913,2.938984,5.785247,7.480562,-0.148440,-0.208458,-0.520304
1769762842932,2.301297,5.523831,8.302496,-0.196546,-0.217926,-0.528398
1769762842954,1.039681,5.638687,8.165507,-0.165239,-0.215788,-0.508392
1769762842973,0.591027,5.458627,8.350353,-0.156076,-0.220217,-0.492968
1769762842993,0.668196,5.844469,8.286943,-0.141568,-0.235794,-0.454636
1769762843014,1.115055,6.187840,7.536793,-0.107970,-0.216399,-0.405767
1769762843033,1.250250,6.171688,7.425527,-0.095600,-0.206625,-0.364534
1769762843055,0.949352,6.142974,7.735996,-0.100182,-0.203571,-0.349567
1769762843074,0.918246,6.130412,7.650452,-0.086285,-0.208763,-0.321315
1769762843096,1.115654,6.059824,7.669595,-0.071929,-0.189979,-0.296117
1769762843115,1.098306,6.194419,7.692327,-0.051924,-0.166155,-0.225562
1769762843135,1.068395,6.230910,7.786843,-0.039095,-0.140041,-0.162643
1769762843157,0.920040,5.780461,8.040483,-0.020006,-0.115148,-0.108887
1769762843176,0.839881,5.934798,8.167900,-0.001527,-0.093462,-0.051313
1769762843198,0.796810,6.061020,8.056036,0.027031,-0.064294,0.022907
1769762843218,1.363909,6.062814,7.694121,0.041386,-0.033903,0.100487
1769762843237,1.705484,6.217750,7.401598,0.051465,-0.015882,0.125838
1769762843259,1.577468,6.189036,7.533802,0.073762,0.052993,0.220217
1769762843278,1.535594,6.073582,7.652247,0.091630,0.080787,0.275500
1769762843299,1.597807,5.901299,7.756335,0.080023,0.081398,0.296117
1769762843320,1.648655,5.873183,7.771888,0.091477,0.098807,0.321773
1769762843340,2.315056,5.883353,7.518249,0.106749,0.110261,0.346055
1769762843358,2.514258,6.025127,7.319046,0.097127,0.109192,0.331547
1769762843380,2.321636,6.547959,6.877571,0.087812,0.091172,0.275042
1769762843400,2.249253,6.534201,6.946962,0.081092,0.084299,0.247248
1769762843421,2.139782,6.553343,6.921838,0.069333,0.064599,0.205709
1769762843440,2.339582,6.467201,6.957730,0.055589,0.046578,0.171500
1769762843462,2.286940,6.434898,7.009176,0.041233,0.031918,0.122020
1769762843481,2.231307,6.412167,7.103094,0.030238,0.017257,0.081703
1769762843503,1.967498,6.459424,7.063612,0.027642,0.005803,0.049022
1769762843522,1.731805,6.561120,7.052247,0.021991,-0.000305,0.031765
1769762843542,1.604388,6.649654,6.988238,0.018631,-0.006414,0.025504
1769762843564,1.662413,6.678966,6.932605,0.013897,-0.011606,0.025656
1769762843583,1.625325,6.709475,6.990033,0.011912,-0.007178,0.028405
1769762843602,1.691726,6.602396,7.034899,0.018326,0.005803,0.052229
1769762843622,1.594816,6.503692,7.220941,0.021686,0.020464,0.078343
1769762843645,1.522433,6.537191,7.101898,0.030849,0.030238,0.098960
1769762843663,1.643869,6.640083,6.986444,0.034819,0.042455,0.118202
1769762843687,1.652842,6.586843,7.122835,0.037263,0.056658,0.140652
1769762843704,1.736591,6.483951,7.165308,0.045357,0.066126,0.164628
1769762843730,1.680360,6.392426,7.258029,0.048564,0.066432,0.169210
1769762843746,1.798206,6.470192,7.109076,0.048564,0.058796,0.161726
1769762843768,2.133800,6.598208,6.899704,0.049327,0.059101,0.159130
1769762843788,2.283949,6.567700,6.911070,0.041233,0.062003,0.155007
1769762843808,2.064408,6.434898,7.109076,0.036041,0.062003,0.146149
1769762843827,2.173281,6.438488,7.015158,0.039095,0.056810,0.138361
1769762843847,2.132005,6.537191,6.977471,0.032681,0.055436,0.114995
1769762843868,2.183451,6.530611,6.978667,0.030696,0.052534,0.108276
1769762843888,2.210370,6.492326,6.963712,0.022602,0.039553,0.087354
1769762843909,2.095515,6.455237,7.036693,0.020769,0.038790,0.077885
1769762843928,2.175674,6.479166,6.984051,0.014966,0.032681,0.057574
1769762843950,2.237887,6.446862,6.999604,0.006872,0.020464,0.034667
1769762843969,2.219343,6.470192,7.038488,0.003665,0.014508,0.018021
1769762843991,2.117050,6.462416,7.022934,-0.007636,-0.003818,-0.022449
1769762844010,2.053042,6.470791,7.044470,-0.010537,-0.015119,-0.044899
1769762844033,2.145764,6.477969,7.010372,-0.016799,-0.020006,-0.055894
1769762844051,2.085345,6.482157,7.041479,-0.020464,-0.023976,-0.069791
1769762844074,2.072184,6.498906,7.033104,-0.026573,-0.036194,-0.096364
1769762844093,1.893321,6.506683,7.083353,-0.026420,-0.034972,-0.094837
1769762844112,1.887339,6.474978,7.094719,-0.025656,-0.035277,-0.092546
1769762844134,1.802394,6.524629,7.066005,-0.025504,-0.037110,-0.100640
1769762844153,1.706083,6.503692,7.159325,-0.028711,-0.038637,-0.100335
1769762844172,1.580459,6.526424,7.146165,-0.024129,-0.038943,-0.089644
1769762844194,1.522433,6.555736,7.154540,-0.021075,-0.034514,-0.073762
1769762844213,1.546960,6.545567,7.173084,-0.016646,-0.029932,-0.054367
1769762844235,1.615155,6.545567,7.108478,-0.010079,-0.021075,-0.037874
1769762844253,1.589432,6.572485,7.127620,-0.003054,-0.008552,-0.015272
1769762844276,1.615155,6.572485,7.108478,0.000916,0.000153,0.008552
1769762844294,1.689931,6.555736,7.120442,0.005192,0.000764,0.017257
1769762844315,1.827518,6.492924,7.119246,0.004734,0.001222,0.019242
1769762844337,1.884348,6.485147,7.089933,0.005956,0.003360,0.020464
1769762844356,1.932802,6.501897,7.068398,0.005498,0.010232,0.028863
1769762844378,1.822733,6.595816,7.007979,0.011912,0.022755,0.045968
1769762844398,1.735993,6.576673,7.063014,0.016951,0.031612,0.063530
1769762844417,1.794617,6.467201,7.182655,0.014355,0.031460,0.069486
1769762844439,1.878964,6.431309,7.139585,0.016646,0.025656,0.060170
1769762844460,1.959123,6.444469,7.110272,0.011606,0.013592,0.039248
1769762844479,2.012364,6.516254,7.000801,0.009774,0.007483,0.028405
1769762844502,1.962115,6.522236,7.035497,0.002291,-0.002138,0.010232
1769762844519,1.940579,6.501897,7.086344,0.001374,-0.005803,0.004429
1769762844538,1.923829,6.470192,7.112665,0.001527,-0.005040,0.002596
1769762844561,1.944168,6.470192,7.086943,0.002138,-0.006109,0.000305
1769762844579,1.923231,6.532406,7.040282,0.001069,-0.006720,-0.003054
1769762844601,1.959722,6.562914,6.982256,-0.000153,-0.007025,-0.007178
1769762844620,1.969293,6.507281,7.074380,-0.005192,-0.008552,-0.010996
1769762844642,1.980061,6.460023,7.116853,-0.006414,-0.012981,-0.016799
1769762844661,1.986641,6.492326,7.037292,-0.005192,-0.016035,-0.025045
1769762844683,1.896910,6.530611,7.047461,-0.008858,-0.018326,-0.032376
1769762844702,1.909472,6.556932,6.987640,-0.009010,-0.018021,-0.035125
1769762844725,1.974677,6.527022,7.025926,-0.013897,-0.020769,-0.036194
1769762844743,1.864607,6.497112,7.121638,-0.014508,-0.017410,-0.036805
1769762844762,1.869393,6.483353,7.107282,-0.009621,-0.014966,-0.029780
1769762844784,1.854438,6.530013,7.053443,-0.008247,-0.013592,-0.029474
1769762844803,1.895714,6.575477,6.990033,-0.008247,-0.010079,-0.028405
1769762844827,1.919044,6.529415,7.059425,-0.010385,-0.008705,-0.025656
1769762844844,1.813760,6.491728,7.141379,-0.009010,-0.006261,-0.022602
1769762844867,1.808974,6.505486,7.102496,-0.004734,-0.003360,-0.016951
1769762844885,1.811367,6.511468,7.076773,-0.005192,-0.000305,-0.011606
1769762844907,1.933999,6.549754,7.012167,-0.003360,0.001222,-0.006872
1769762844927,1.871187,6.522236,7.074380,-0.005040,0.004887,-0.006720
1769762844947,1.890330,6.503094,7.089335,-0.003360,0.003818,-0.005345
1769762844968,1.835893,6.470192,7.125227,-0.004276,0.003971,-0.006414
1769762844987,1.849652,6.501897,7.086344,-0.002291,0.003818,-0.007636
1769762845009,1.895115,6.537790,7.036693,-0.003360,0.002749,-0.010385
1769762845027,1.900499,6.517451,7.074978,-0.004581,0.003360,-0.011148
1769762845048,1.842473,6.482157,7.125826,-0.005498,0.003360,-0.012065
1769762845070,1.765305,6.482755,7.130013,-0.004123,0.001222,-0.015730
1769762845089,1.809572,6.515058,7.067800,-0.005040,-0.000458,-0.017257
1769762845108,1.846063,6.538388,7.051648,-0.006720,-0.004887,-0.023060
1769762845131,1.855634,6.515058,7.085746,-0.007178,-0.003054,-0.023213
1769762845149,1.805385,6.500103,7.107880,-0.004581,-0.002749,-0.020159
1769762845171,1.753939,6.504889,7.114460,-0.005803,-0.002749,-0.018173
1769762845190,1.831706,6.493523,7.085148,-0.007025,-0.008705,-0.024129
1769762845212,1.842473,6.503692,7.098907,-0.008552,-0.010079,-0.026878
1769762845231,1.847259,6.532406,7.068398,-0.008094,-0.007941,-0.026573
1769762845255,1.755135,6.541379,7.079764,-0.006109,-0.003207,-0.016646
1769762845272,1.813760,6.519844,7.101299,-0.006414,-0.003207,-0.015272
1769762845295,1.815554,6.500103,7.113264,-0.005040,-0.002596,-0.015882
1769762845313,1.792224,6.497112,7.110272,-0.003512,-0.001222,-0.016646
1769762845334,1.744966,6.529415,7.097112,-0.002749,0.002749,-0.009927
1769762845355,1.694717,6.523433,7.133004,-0.000305,0.002596,-0.003818
1769762845375,1.719243,6.534201,7.113264,0.001222,0.001985,-0.000458
1769762845396,1.750350,6.509674,7.127620,-0.000305,0.000305,-0.001222
1769762845415,1.788635,6.497112,7.102496,0.000153,0.000458,-0.000458
1769762845435,1.805983,6.518647,7.074978,0.000153,0.001222,0.002138
1769762845457,1.841277,6.506085,7.098309,0.000916,0.000305,0.001374
1769762845476,1.885544,6.530013,7.082755,-0.000153,0.001680,-0.000305
1769762845498,1.877169,6.497112,7.096514,-0.003665,-0.000611,-0.001374
1769762845517,1.792224,6.466005,7.125227,-0.003512,0.000916,-0.000153
1769762845535,1.704886,6.471389,7.162316,-0.001374,0.001222,0.001833
1769762845559,1.610370,6.528218,7.133603,0.003207,0.003665,0.008247
1769762845577,1.636092,6.538986,7.118049,0.004887,0.007636,0.020922
1769762845598,1.746162,6.551548,7.112665,0.005040,0.009621,0.030391
1769762845618,1.810170,6.553941,7.037292,0.014355,0.016646,0.032376
1769762845640,1.806581,6.503094,7.083951,0.011454,0.019090,0.044593
1769762845661,1.901098,6.503692,6.945168,0.015882,0.019090,0.045509
1769762845681,1.558924,6.805786,6.954141,0.014203,0.026267,0.040928
1769762845701,1.646860,6.811768,6.827919,0.021991,0.031460,0.059559
1769762845722,1.600798,6.781260,6.812964,0.018937,0.033445,0.063225
1769762845741,1.523032,6.793822,6.824928,0.041233,0.042913,0.038790
1769762845762,1.550549,6.790233,6.982855,0.001833,0.012981,0.058796
1769762845781,1.506880,6.798607,6.957132,0.018479,0.022907,0.045204
1769762845803,1.328615,6.924231,6.771090,0.027947,0.021686,0.042913
1769762845822,1.706681,6.888338,6.869794,0.023671,0.016646,0.071929
1769762845842,1.511068,6.729216,6.972685,0.039095,0.045815,0.071624
1769762845864,1.251446,6.767501,6.863214,0.056047,0.060628,0.095906
1769762845883,1.363311,6.892526,6.906883,0.033750,0.038332,0.145539
1769762845906,1.465604,6.823134,6.901499,0.048869,0.077122,0.188452
1769762845923,1.508675,6.803991,6.965507,0.064294,0.093310,0.213497
1769762845942,1.606780,6.839285,6.726224,0.087048,0.118813,0.240681
1769762845965,1.602593,6.876374,6.738787,0.082772,0.125075,0.278860
1769762845983,1.785046,6.838687,6.833901,0.078343,0.138666,0.313832
1769762846007,1.557728,7.024729,6.698707,0.091324,0.160047,0.330478
1769762846027,2.020739,6.725028,6.864410,0.103542,0.183565,0.386067
1769762846045,1.555335,6.837491,6.856035,0.130878,0.219911,0.395840
1769762846067,1.514657,6.897910,6.866205,0.132710,0.227242,0.426078
1769762846087,1.960320,6.771090,6.790233,0.144317,0.245109,0.478613
1769762846108,1.640280,6.867999,6.616155,0.139124,0.251065,0.474489
1769762846127,2.035096,6.615556,6.841080,0.113163,0.224646,0.465784
1769762846149,2.318645,6.756135,6.515058,0.107054,0.193491,0.416763
1769762846168,2.199602,6.834500,6.662815,0.072693,0.149051,0.319482
1769762846187,2.661417,6.703493,6.503094,0.063377,0.120951,0.280082
1769762846209,2.587240,6.663413,6.692127,0.072998,0.124769,0.259923
1769762846227,2.407180,6.670591,6.901499,0.058643,0.112857,0.194866
1769762846250,2.505883,6.678966,6.707082,0.056658,0.111636,0.215024
1769762846272,2.341377,6.608378,6.559923,0.058338,0.127518,0.212428
1769762846290,2.142174,6.730412,6.981658,0.056047,0.134390,0.208916
1769762846309,2.314458,6.741179,6.664609,0.042761,0.146302,0.253509
1769762846331,2.209173,6.734599,6.873981,0.074067,0.193491,0.290924
1769762846350,1.869991,6.748358,6.433702,0.079412,0.201280,0.296575
1769762846372,2.297110,6.861419,6.653244,0.082009,0.203876,0.302836
1769762846392,2.383251,6.856035,6.468398,0.061086,0.170584,0.220064
1769762846413,2.428715,6.586843,6.549754,0.068722,0.174707,0.212276
1769762846434,2.832504,6.533004,6.936793,0.081092,0.173944,0.199753
1769762846451,2.584249,6.479166,6.704689,0.055131,0.168751,0.193033
1769762846473,2.966502,6.312864,6.909276,0.049175,0.173944,0.200364
1769762846493,3.026322,6.436693,6.671189,0.069639,0.186925,0.193186
1769762846514,3.547359,6.150152,6.669395,0.068264,0.181274,0.118660
1769762846533,3.303890,6.574878,6.628119,0.044746,0.144928,0.014661
1769762846555,2.685345,6.848258,6.812366,0.012370,0.117286,-0.032223
1769762846578,2.140978,6.290731,7.259226,-0.045662,0.082772,0.027642
1769762846596,1.604986,6.843473,6.825527,0.009468,0.096517,-0.060781
1769762846615,1.821536,6.696912,6.841080,-0.013134,0.068570,-0.061239
1769762846637,1.891526,6.734599,7.158129,0.003054,0.070249,-0.078191
1769762846656,1.405783,6.631708,6.857830,-0.016493,0.043982,-0.083230
1769762846674,1.796412,6.365507,7.209575,-0.023060,0.025351,-0.095295
1769762846695,2.072184,6.567700,6.817750,-0.005956,0.012981,-0.113010
1769762846718,1.952543,6.773483,6.408577,-0.021533,0.011454,-0.113468
1769762846737,2.333002,6.539584,7.417750,-0.041844,-0.000764,-0.103847
1769762846756,1.406980,6.771688,6.714260,-0.025504,-0.009927,-0.141415
1769762846778,1.568495,6.954141,7.156334,-0.043830,-0.027794,-0.120646
