Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
17.5,-0.794776,8.20463,4.811488,-0.015394,-0.019884,-0.066401,1.0
17.6,-0.64666,8.506724,4.771168,-0.001924,-0.10626,-0.184542,1.0
17.7,-0.741894,8.439485,4.516214,0.035613,-0.005254,-0.130053,1.0
17.8,-0.830788,8.410891,4.739225,-0.013042,-0.126541,-0.2817,1.0
17.9,-0.310828,8.465209,4.931727,0.062705,-0.423573,-0.604237,1.0
18.0,-0.981775,8.765508,4.889374,0.047251,-0.598128,-0.71291,1.0
18.1,-1.517767,8.305846,5.066204,0.119516,-0.628183,-0.654083,1.0
18.2,-1.463211,8.839206,4.582375,0.226203,-0.621616,-0.561904,1.0
18.3,-1.671626,8.524311,4.674259,0.200333,-0.336495,-0.230388,1.0
18.4,-2.145165,7.915816,4.932684,0.16475,-0.302897,-0.195507,1.0
18.5,-1.719094,8.520991,5.693123,0.08911,-0.605482,-0.383203,1.0
18.6,-1.818545,9.581101,8.390193,0.835358,-0.445442,-0.213681,1.0
18.7,-3.374239,7.932686,0.965025,0.458912,0.112643,0.294895,1.0
18.8,0.60993,6.966105,3.45033,-0.100701,-0.186833,-0.112857,1.0
18.9,-2.291128,7.583692,2.694199,-0.142851,-0.76074,-0.54538,1.0
19.0,-2.290051,10.626525,0.991107,-0.337381,-0.521526,-0.075503,1.0
19.1,-3.547001,8.127701,11.746965,-0.325255,0.059712,0.390159,1.0
19.2,1.034776,6.1742,5.345805,-0.293459,0.250791,0.485424,1.0
19.3,-1.082872,7.937711,5.020381,0.018265,-0.180755,-0.281395,1.0
19.4,-1.719243,7.660263,5.028995,0.270216,-0.538935,-0.549137,1.0
19.5,-2.093361,11.164911,-1.884467,0.998489,-0.267528,-0.232434,1.0
19.6,-0.69344,6.939664,9.250772,-0.461173,-0.077274,-0.133871,1.0
19.7,-0.85005,7.982217,5.058906,-0.269147,-0.405187,-0.379164,1.0
19.8,-1.487438,8.643922,4.987839,-0.029054,-0.497969,-0.503162,1.0
