Timestamp,yaw,pitch,roll
26.6,-1.8899,-12.2647,-19.7329
26.7,-1.778,-14.2749,-21.4495
26.8,-1.1476,-14.9652,-23.3312
26.9,-0.1777,-14.901,-25.3315
27.0,-0.0724,-14.983,-27.8426
27.1,-0.7098,-14.86,-30.3712
27.2,-1.048,-14.2014,-31.4948
27.3,-0.4794,-14.3465,-31.4519
27.4,-0.0743,-14.592,-31.0029
27.5,0.1288,-13.6535,-30.3598
27.6,0.2233,-13.0018,-29.0334
27.7,0.2855,-12.0856,-27.407
27.8,0.8117,-10.5535,-25.6452
27.9,1.708,-8.3154,-24.2922
28.0,2.2846,-6.1444,-23.5225
28.1,2.7835,-3.7247,-22.7874
28.2,3.7292,-1.0566,-21.4267
28.3,4.1625,-0.0192,-19.95
28.4,4.3698,0.1972,-18.7981
28.5,4.2631,0.034,-18.2296
28.6,4.1677,-1.2887,-18.2567
28.7,3.5608,-3.1134,-18.6966
28.8,2.6363,-4.8108,-19.7407
28.9,1.6399,-6.0748,-21.4552
29.0,1.0665,-7.3602,-22.9964
29.1,0.4936,-8.0591,-23.9949
29.2,0.1526,-8.8533,-24.3652
29.3,-0.4914,-9.6229,-24.1343
29.4,-0.5538,-10.6777,-23.1803
29.5,-1.0894,-11.0694,-22.6871
29.6,-1.5165,-11.4435,-21.9805
29.7,-1.915,-11.7256,-21.3399
29.8,-2.2611,-11.9496,-20.8711
29.9,-2.531,-12.1494,-20.6801
30.0,-2.7009,-12.3589,-20.8726
30.1,-0.3964,-14.0986,-22.2258
30.2,0.4661,-14.2683,-20.894
30.3,0.6473,-14.3182,-20.9063
30.4,0.3181,-14.2904,-21.8871
30.5,-0.3507,-14.2271,-23.4609
30.6,-1.1882,-14.1704,-25.252
30.7,-2.019,-14.1728,-26.7722
30.8,-2.4616,-14.5515,-27.4615
30.9,-2.5852,-14.468,-27.1995
31.0,-2.5173,-15.1215,-26.5571
31.1,-2.3751,-15.0272,-25.8045
31.2,-2.3776,-14.981,-25.2363
31.3,-2.313,-15.3027,-24.915
31.4,-2.6403,-15.3891,-24.7834
31.5,-3.1594,-14.5156,-24.7182
31.6,-3.0947,-14.2454,-24.2633
31.7,-2.9822,-13.9875,-24.2598
31.8,-2.9452,-13.8264,-24.806
31.9,-2.7692,-13.5399,-25.0907
32.0,-2.231,-13.6325,-25.2859
32.1,-1.7255,-13.3465,-25.3254
32.2,-1.2358,-13.1086,-24.9347
32.3,-1.2098,-13.198,-24.5637
32.4,-1.2589,-12.6595,-23.7005
32.5,-1.3223,-12.1411,-22.7585
32.6,-1.1371,-12.2236,-21.7149
32.7,-0.991,-12.7174,-20.9604
32.8,-0.9956,-13.2176,-20.6074
32.9,-0.7723,-14.1331,-19.7119
33.0,-1.0197,-14.6781,-19.5345
33.1,-2.8109,-15.011,-19.8611
33.2,-5.9754,-14.2989,-20.2657
33.3,-10.1384,-13.3535,-21.1011
33.4,-14.4278,-11.5832,-21.7418
33.5,-18.7963,-9.635,-22.5126
33.6,-23.0163,-7.4454,-23.6381
33.7,-26.3931,-5.3931,-24.8157
33.8,-28.3527,-3.5586,-25.7367
33.9,-28.8725,-2.5841,-26.1376
34.0,-28.731,-1.7144,-26.9966
34.1,-28.5563,-1.5879,-27.7061
34.2,-27.9928,-1.311,-28.0367
34.3,-26.8761,-1.8855,-28.2654
34.4,-25.5217,-2.4591,-28.2424
34.5,-24.2842,-3.0721,-28.1885
34.6,-23.1813,-3.5277,-28.2567
34.7,-22.0783,-3.9834,-28.3248
34.8,-20.9753,-4.439,-28.3929
34.9,-19.8724,-4.8947,-28.4611
35.0,-18.6755,-5.3299,-28.3775
35.1,-17.5905,-5.5451,-28.4698
35.2,-16.5783,-5.8528,-28.8148
35.3,-15.4172,-7.0829,-29.3123
35.4,-14.5089,-8.2798,-29.6374
35.5,-13.9103,-9.3707,-29.7835
35.6,-13.6422,-10.2912,-29.7495
35.7,-13.6896,-10.9857,-29.5401
35.8,-14.0019,-11.407,-29.1652
35.9,-14.4924,-11.5165,-28.6405
36.0,-15.0387,-11.284,-27.987
36.1,-15.7202,-10.7399,-27.6152
36.2,-16.2885,-10.477,-27.4823
36.3,-16.6005,-10.9114,-27.4361
36.4,-17.0347,-11.0,-27.2662
36.5,-17.469,-11.0886,-27.0962
36.6,-17.9033,-11.1772,-26.9263
36.7,-18.3376,-11.2658,-26.7564
36.8,-18.7718,-11.3544,-26.5865
36.9,-19.2061,-11.443,-26.4166
37.0,-19.6404,-11.5317,-26.2466
37.1,-20.0747,-11.6203,-26.0767
37.2,-20.5089,-11.7089,-25.9068
37.3,-20.9432,-11.7975,-25.7369
37.4,-21.3775,-11.8861,-25.567
37.5,-21.8118,-11.9747,-25.397
37.6,-22.246,-12.0633,-25.2271
37.7,-22.7116,-12.211,-25.0018
37.8,-23.5188,-12.4303,-24.8958
37.9,-23.5124,-12.6562,-24.3678
38.0,-23.8453,-12.1971,-24.3849
38.1,-23.3831,-11.804,-24.4396
38.2,-23.3879,-11.0025,-25.19
38.3,-23.4643,-10.0294,-26.111
38.4,-23.7154,-9.3858,-27.5105
38.5,-23.5422,-9.0419,-28.8954
38.6,-22.6597,-9.1005,-30.2206
38.7,-21.2522,-9.3715,-31.1069
38.8,-19.4174,-10.0941,-31.8642
38.9,-17.1612,-11.1495,-31.3626
39.0,-14.4267,-10.7306,-30.1267
39.1,-11.0764,-9.9261,-27.8638
39.2,-9.7768,-9.2121,-25.6061
39.3,-9.5629,-8.335,-23.2113
39.4,-10.5514,-7.9974,-21.1304
39.5,-11.5518,-8.2924,-19.2684
39.6,-12.9085,-9.0373,-18.6483
39.7,-13.9795,-9.9598,-18.6366
39.8,-14.6071,-11.0363,-19.1379
39.9,-15.0971,-12.0583,-19.6653
40.0,-13.9896,-11.7412,-20.5136
40.1,-12.3143,-10.6475,-21.7993
40.2,-11.0821,-10.7473,-23.1862
40.3,-10.0567,-10.3811,-24.3454
40.4,-9.3489,-10.2783,-25.0424
40.5,-8.8526,-10.5904,-25.3783
40.6,-9.1998,-10.8588,-25.7752
40.7,-9.5248,-10.9931,-25.4226
40.8,-9.9993,-10.8131,-24.6287
40.9,-10.9437,-10.1493,-24.0396
41.0,-11.9314,-8.8823,-23.9354
41.1,-12.3109,-7.4281,-23.6086
41.2,-13.4799,-6.5868,-23.265
41.3,-15.2112,-5.42,-22.8899
41.4,-17.1024,-4.4303,-22.6286
41.5,-19.045,-3.7806,-22.4046
41.6,-20.8713,-3.4112,-22.3824
41.7,-22.2594,-3.3717,-22.4864
41.8,-23.156,-3.5568,-22.7906
41.9,-23.7279,-3.668,-23.1838
42.0,-23.8058,-3.9805,-23.5805
42.1,-23.3586,-4.5707,-23.6362
42.2,-23.7334,-4.8327,-23.8097
42.3,-24.0769,-5.5614,-23.6832
42.4,-23.6693,-5.5442,-23.7173
42.5,-22.7082,-5.8077,-24.5282
42.6,-20.9021,-6.5123,-25.4955
42.7,-18.9683,-7.2083,-27.0235
42.8,-17.2108,-8.0331,-28.8723
42.9,-15.4515,-8.7489,-30.6546
43.0,-14.1141,-9.147,-32.172
43.1,-13.3631,-9.3366,-32.7756
43.2,-13.6103,-9.3807,-32.7385
43.3,-13.8143,-9.743,-31.3568
43.4,-14.0563,-9.1444,-29.699
43.5,-14.2464,-9.3269,-28.3465
43.6,-14.2732,-9.6157,-26.9539
43.7,-14.4299,-9.9613,-26.55
43.8,-14.146,-10.616,-26.5861
43.9,-13.671,-11.0303,-27.3622
44.0,-13.2539,-11.0267,-28.6905
44.1,-12.7698,-10.6338,-29.9489
44.2,-11.9527,-9.9273,-31.139
44.3,-10.8677,-8.9479,-31.6543
44.4,-9.8431,-7.7793,-31.6882
44.5,-8.6622,-6.8343,-31.4548
44.6,-7.7199,-6.4684,-31.0695
44.7,-6.4949,-6.4776,-30.4911
44.8,-5.384,-7.0707,-29.8956
44.9,-4.8169,-8.2075,-29.4898
45.0,-4.7514,-9.4479,-29.1
45.1,-5.141,-10.892,-28.6333
