Timestamp,yaw,pitch,roll,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
3.3,7.478,2.3542,-24.1989,-0.760918,8.726504,4.928018,-0.069242,-0.103816,-0.190223,0
3.4,7.2577,4.5348,-23.7135,-0.965384,8.658668,4.568975,0.003604,-0.058307,-0.091569,0
3.5,6.8019,5.4864,-22.8564,-0.869432,8.418788,4.530331,-0.05959,0.053787,0.054367,0
3.6,6.3754,6.13,-22.1431,-0.720987,8.282158,4.040281,0.021838,0.139392,0.091668,0
3.7,5.7933,5.6024,-22.0575,-0.604906,8.616435,4.720082,0.06744,0.09954,0.019181,0
3.8,5.6113,4.3999,-21.5544,-0.284626,8.215756,5.432425,-0.128159,-0.08772,-0.146699,0
3.9,5.007,2.6125,-20.9726,-0.917049,8.666445,4.829912,-0.014722,-0.203326,-0.232098,0
4.0,4.511,0.5782,-20.2972,-1.209452,8.476335,5.242196,0.013897,0.055955,0.075595,0
4.1,4.0833,-0.6793,-19.8686,-0.773959,8.281081,4.669474,-0.013225,0.20519,0.187658,0
4.2,4.1165,-1.5376,-19.6196,-0.125743,8.335159,5.135237,-0.00507,0.006719,-0.085582,0
4.3,3.833,-1.763,-19.5939,-1.003909,8.635936,3.862734,-0.105374,-0.150212,-0.219636,0
4.4,3.5964,-1.9016,-19.4183,-1.149751,8.817552,5.933243,-0.079626,-0.179777,-0.175715,0
4.5,3.5416,-2.3347,-19.1463,-1.072463,8.352387,3.937509,0.023457,-0.032803,-0.010721,0
